"subj","run","trial","curiosityZ","curiosityCond","curHighLow","likelihoodZ","delay","motor","motorMisses","motorRTs","memory","Q_VTA_50_noSN_bin_mean_act","Q_VTA_50_noSN_bin_p2c","Q_HPC_mean_act","Q_HPC_p2c","Q_PHC_mask_MNI152_bin_mean_act","Q_PHC_mask_MNI152_bin_p2c","Q_PRC_mask_MNI152_bin_mean_act","Q_PRC_mask_MNI152_bin_p2c","A_VTA_50_noSN_bin_mean_act","A_VTA_50_noSN_bin_p2c","A_HPC_mean_act","A_HPC_p2c","A_PHC_mask_MNI152_bin_mean_act","A_PHC_mask_MNI152_bin_p2c","A_PRC_mask_MNI152_bin_mean_act","A_PRC_mask_MNI152_bin_p2c"
102,1,1,-1.19526544203242,-1,0,-0.321046840687886,13,0,0,0,0,0.378711626776976,1.30008416490114,0.479570138986563,0.727198501008287,-0.0378719858221106,0.751012180468794,0.0363520622187934,0.768690152205792,-0.151288490702882,0.576698364298232,0.656167748926643,0.607606307734908,0.624531545604973,0.678221067219129,0.10810625909653,1.19987077499907
102,1,2,0.900147080552637,1,1,1.18342149725139,9,0,0,0,1,0.390038298164654,1.34546581230616,0.142346880734834,0.870674180478979,-0.462851603238042,0.842931035052743,0.263054354093038,0.713609618129975,0.930380106970006,0.559368712589495,0.303002912610612,0.801958172503373,0.531903188490007,0.503993585394596,0.577845445784624,0.736974464462803
102,1,3,1.36844003067581,1,1,1.14356803134572,13,0,0,0,1,-1.01319374970808,1.17288423384331,-0.255497453778384,1.03761998368022,-0.72578157989378,0.697875282178564,0.131205243689328,0.942532421526165,1.13674037818782,0.553352033462403,0.506274732861321,0.49170762166756,1.42990839326972,0.643779192819578,0.064407043166284,1.19451820830217
102,1,4,-1.51275218787864,-1,0,-1.17789635765993,13,1,0,0.457968337053899,NA,-0.644356798140507,0.866452021565743,0.0763866764368565,0.92655504754567,-0.390988200951183,0.644293451983551,0.0641251816225122,0.802466152147333,0.86397126205884,0.84981768741291,0.396664373542129,0.492785002854834,0.905888234285076,0.633626105969084,0.10174004471919,1.13895849059746
102,1,5,-1.17939110474011,-1,0,-0.440607238404915,13,1,0,0.466165565601841,1,-0.195371111558416,1.02550719683465,-0.688102759987141,0.809536364567071,-0.227980685913264,0.851655191277699,0.0944727964379126,0.751120145928284,0.516443438153829,0.998092103054894,0.0793366031356739,0.503891528792113,0.0991285061746886,0.535997186925057,0.0422543141772621,0.821244187349589
102,1,6,0.471539973660239,0,NA,-0.839141897461678,13,0,0,0,0,0.186727494115985,0.970086602503184,0.243737944982668,1.13559534489705,0.116207681014203,0.952299734130408,0.417991317920314,0.958631568464904,0.112220957315003,0.498145515180394,0.294160506234051,0.776577937151533,0.0636036099471689,1.07137733833414,0.346863606842817,0.677799266431252
102,1,7,1.32081701879888,1,1,-1.16793299118351,13,1,0,0.523593558737048,1,-0.163397740800065,0.709624904478859,0.623503740175074,0.74384267164062,0.215761649406485,0.630761892592896,0.584725007534143,0.461724357864053,0.0666685336309456,0.641607021075019,0.410981340484627,0.642424163133261,-0.138386103435763,1.16951393114989,0.462181441833673,0.923823302752825
102,1,8,-0.830155684309266,-1,0,-0.251303275352952,9,0,0,0,NA,0.00965408265210499,0.635351345957203,0.556202287057059,0.777537770980706,0.716518913544631,0.716502551758228,0.756729914476091,0.678910843908606,0.57738335949216,0.937309861486325,-0.345125553127739,0.828403726929896,-0.170049621312468,1.15913895226555,0.0408291759929853,0.812926647051001
102,1,9,0.852524068675704,1,1,1.16349476429856,9,1,0,0.634678910437287,NA,-0.471383490330481,1.07736709034939,-0.201496813211221,0.874204303000852,-1.18802205177846,0.736684945682669,-0.0196773450341425,1.09718832778972,-0.433208343682054,1.51651129118637,0.0690988639584523,0.710640449652187,-0.506160198270368,1.19362641844136,0.457533143750334,0.812098904974758
102,1,10,1.05889045347575,1,1,2.00041754831776,13,1,0,0.417344134173618,1,-0.0998266207152483,0.898123783632939,0.684874794100591,0.78543998655162,0.979171915965675,0.71417998643433,0.511901581985467,0.733563714563809,0.257032720143798,0.574876642060503,1.00257258349766,0.637277150804914,0.607228697437545,0.722321001314279,0.693250558101863,0.854758169082684
102,1,11,1.29700551286041,1,1,-0.550204269645524,9,1,0,0.431977492713486,NA,-0.907413749970146,0.507339886956974,0.439987627275365,0.604630332609838,1.1907932017825,0.548177767960229,0.731897009190652,0.599500750379967,1.01676749277885,0.645163591041406,1.55240857180911,0.823535433505345,1.00734166656453,1.23672830281268,1.86710917210003,0.576799281069283
102,1,12,-1.06827074369393,-1,0,-0.131742877635923,9,1,0,0.468446782917454,NA,-0.0101935937964299,0.499798344402551,0.278637044430783,0.598013380794333,0.865249805834128,1.20220912622304,0.326303621188345,0.411160584633193,0.506298294398221,0.755807415983138,0.198577328980888,0.643754626664906,0.145769955444221,1.29333310843365,0.388595802901546,0.73508706323063
